id,adult,budget,genres,imdb_id,original_language,overview,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,revenue_percentage,directors,year
112284,False,1119000.0,"['drama', 'history']",tt0027690,en,"It's the early nineteenth century Washington. Young adult Margaret O'Neal, Peggy to most that know her, is the daughter of Major William O'Neal, who is the innkeeper of the establishment where most out-of-town politicians and military men stay when they're in Washington. Peggy is pretty and politically aware. She is courted by several of those politicians and military men who all want to marry her, except for the one with who she is truly in love.",0.948775,['metro-goldwyn-mayer (mgm)'],['united states of america'],2019000.0,103.0,['english'],,The Gorgeous Hussy,2.5,2.0,1.804289544235925,['clarence brown'],1936
112949,False,28000000.0,['romance'],tt1702439,en,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",7.598422,"['temple hill productions', 'relativity media']",['united states of america'],97594140.0,115.0,"['english', 'português']",You know it when you find it,Safe Haven,6.9,840.0,3.485505,['lasse hallström'],2013
114564,False,380000.0,['comedy'],tt2321513,en,"Shikshanacha Aaicha Gho is a 2010 Indian Marathi film directed by Mahesh Manjrekar starring Sachin Khedekar, Bharat Jadhav, Saksham Kulkarni, Gauri Vaidya, Siddharth Jadhav and Kranti Redkar. The film was released on 15 January 2010.[2] Films music composed by trio Ajit-Atul-Sameer. After Astitva with 9 years long gap Mahesh Manjrekar directed Marathi film.This film was later remade in Tamil &amp; Telugu as Dhoni and in Bengali as ""Chalo Paltai"" starring Prosenjit Chatterjee.",0.043519,[],['india'],520000.0,,[''],,Shikshanachya Aaicha Gho,8.0,1.0,1.368421052631579,['mahesh manjrekar'],2010
114574,False,500000.0,['comedy'],tt2304517,en,A group of coeds from a small conservative college break out of their shells when their marching band bus breaks down in Fort Lauderdale during Spring Break.,1.946823,['the asylum'],['united states of america'],500000.0,87.0,['english'],,Bikini Spring Break,3.8,20.0,1.0,['jared cohn'],2012
114726,False,11000000.0,['comedy'],tt0105078,en,"While heading to the town where his sister, Marci, lives, big-city banker Bill Campbell is robbed by a woman who takes everything he has, including his clothes and a business document worth millions of dollars. Bill eventually reunites with Marci, who is in a tizzy because she thinks their stepfather has been killed. While trying to determine if his sister is right, Bill must also get back his valuable paperwork.",1.305774,['universal pictures'],[],1659542.0,82.0,['english'],He's got 24 hours to find his missing wallet with a phone number worth a hundred million dollars. There's only one place he hasn't looked...,Out on a Limb,6.1,12.0,0.15086745454545455,['francis veber'],1992
115210,False,100000.0,['horror'],tt2126362,en,"The clumsy and unfunny clown Richard ""Stitches"" Grindle entertains at the 10th birthday party of little Tom, but the boy and his friends play a prank with Stitches, tying his shoelaces. Stitches slips, falls and dies. Six years later, Tom gives a birthday party for his friends at home, but Stitches revives to haunt the teenagers and revenge his death.",8.328705,"['bórd scannán na héireann', 'irish film board', 'fantastic films', 'mpi media group', 'tailored films', 'solid entertainment']",['ireland'],95000.0,86.0,['english'],You'll die laughing...,Stitches,5.5,94.0,0.95,['conor mcmahon'],2012
115348,False,35000000.0,"['drama', 'thriller']",tt1413495,en,"An entry-level employee at a powerful corporation finds himself occupying a corner office, but at a dangerous price: he must spy on his boss's old mentor to secure for him a multi-billion dollar advantage.",7.249581,"['gaumont', 'kintop pictures', 'reliance entertainment', 'relativity media', 'im global', 'demarest films', 'emjag productions', 'film 360', 'e stars films']","['france', 'united states of america']",13785015.0,106.0,['english'],In a war between kings even a pawn can change the game.,Paranoia,5.6,358.0,0.3938575714285714,['robert luketic'],2013
115782,False,12000000.0,"['drama', 'history']",tt2357129,en,The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.,14.294019,"['open road films', 'dillywood', 'five star institute', 'silver reel']",['united states of america'],35931410.0,128.0,['english'],"Some see what's possible, others change what's possible.",Jobs,6.0,1183.0,2.9942841666666666,['joshua michael stern'],2013
116149,False,55000000.0,"['family', 'comedy']",tt1109624,en,"A young Peruvian bear with a passion for all things British travels to London in search of a home. Finding himself lost and alone at Paddington Station, he begins to realize that city life is not all he had imagined - until he meets the kindly Brown family, who read the label around his neck ('Please look after this bear. Thank you.') and offer him a temporary haven. It looks as though his luck has changed until this rarest of bears catches the eye of a museum taxidermist...",15.686837,"['the weinstein company', 'studiocanal', 'tf1 films production', 'canal+', 'heyday films', 'ciné+', 'anton capital entertainment (ace)', 'tf1', 'amazon prime instant video']",['united kingdom'],259207227.0,95.0,['english'],The Adventure Begins,Paddington,7.0,899.0,4.712858672727273,['paul king'],2014
116613,False,3730500.0,"['action', 'drama', 'crime']",tt0857190,en,"Based on the '70s UK TV show, The Sweeney is an action-packed British police thriller from the director of Football Factory. Jack Regan (Ray Winstone), a hardened cop who doesn’t play by the rules, is confronted with a criminal from his past. With sidekick George Carter (Ben Drew aka Plan B) they are put on the case of a jewellery store heist that ends in a killing. But is that killing really an execution in disguise? With pressure from his boss and the fact that Regan is having an affair with that boss’s wife, it’s not going to be easy for him to stay out of trouble.",5.311336,"['vertigo films', 'exponential films', 'embargo films']",['united kingdom'],6294161.0,112.0,"['srpski', 'english']",Act like a criminal to catch a criminal.,The Sweeney,5.7,110.0,1.6872164589197158,['nick love'],2012
116711,False,100000000.0,"['animation', 'adventure', 'family', 'fantasy']",tt0848537,en,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world -- and ours.,11.913405,"['blue sky studios', 'twentieth century fox animation']",['united states of america'],268426634.0,102.0,['english'],Discover a world beyond your imagination,Epic,6.4,1143.0,2.68426634,['chris wedge'],2013
116741,False,58000000.0,['comedy'],tt2234155,en,Two recently laid-off men in their 40s try to make it as interns at a successful Internet company where their managers are in their 20s.,0.393865,"['twentieth century fox film corporation', 'regency enterprises', '21 laps entertainment', 'wild west picture show productions', 'tsg entertainment']",['united states of america'],44000000.0,119.0,['english'],Hiring them was a brilliant mistake.,The Internship,6.1,1691.0,0.7586206896551724,['shawn levy'],2013
116745,False,90000000.0,"['adventure', 'comedy', 'drama', 'fantasy']",tt0359950,en,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,8.684892,"['new line cinema', 'ingenious media', 'twentieth century fox film corporation', 'samuel goldwyn films', 'big screen productions', 'red hour films', 'tsg entertainment', 'down productions']",['united states of america'],188133322.0,114.0,['english'],"Stop Dreaming, Start Living",The Secret Life of Walter Mitty,7.0,3213.0,2.0903702444444443,['ben stiller'],2013
116977,False,65000000.0,"['animation', 'action', 'comedy', 'family']",tt0249516,en,"Dex, a superdog sleuth, is the law of the land when the world's most recognized brands take on the forces of evil and the devilish Brand X.",6.693589,"['threshold entertainment', 'lions gate family entertainment']",['united states of america'],73706.0,87.0,['english'],When good food... goes bad!,Foodfight!,2.3,28.0,0.0011339384615384614,['lawrence kasanoff'],2012
117251,False,150000000.0,"['action', 'drama', 'thriller']",tt2334879,en,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",9.920223,"['columbia pictures', 'centropolis entertainment', 'iron horse entertainment (ii)', 'mythology entertainment (ii)']",['united states of america'],205366737.0,131.0,['english'],It will start like any other day.,White House Down,6.3,1910.0,1.36911158,['roland emmerich'],2013
117263,False,70000000.0,"['action', 'thriller']",tt2302755,en,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",10.978188,"['nu image films', 'millennium films']",['united states of america'],161025640.0,120.0,"['english', '한국어/조선말']",When our flag falls our nation will rise.,Olympus Has Fallen,6.2,3010.0,2.300366285714286,['antoine fuqua'],2013
117319,False,17000000.0,"['action', 'crime', 'thriller']",tt2199711,ta,"Vishwanathan, a Kathak dance teacher in New York, is in a rather happy marriage with Nirupama who is a nuclear oncologist. Nirupama is from a middle class family in Chennai, she marries Vishwanath (a dance master) to pursue her higher studies in the USA. But when Nirupama wants to break up with her husband, she engages a private detective. That's when the pandora's box opens up.",1.542355,"['aascar films', 'raaj kamal films international', 'pvp cinema']",['india'],51000000.0,147.0,"['हिन्दी', 'தமிழ்', 'తెలుగు']",,Vishwaroopam,5.5,25.0,3.0,['kamal haasan'],2013
117553,False,13000000.0,"['drama', 'comedy']",tt0106505,en,"Like many adolescent boys, Roy Darpinian had the hots for movie divas, and one in particular was his wet dream as half of America's in the 1950s: Marilyn Monroe. The difference is, one summer holiday he actually decided to enlist his spineless buddies, Scott Foreman and Ned Bleuer, to actually drive all the way to Hollywood and make as many desperate attempts as it takes to meet her or get arrested trying, and no setback or embarrassment (even publicly bare-ass) can stop or distract him. Against all odds, he finally even got a chance to help her...",1.316741,"['columbia pictures', 'parkway productions']",['united states of america'],2570145.0,90.0,['english'],Three boy's journey to discovery in the Hollywood of the early sixties.,Calendar Girl,3.7,10.0,0.19770346153846155,['john whitesell'],1993
